Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
457,Exit long,2025-05-21 04:00,S2_LX_TP1,3292.962,3,9685.188,193.7,2.00,201.97,2.09,-72.57,-0.75,9648.45,96.48
457,Entry long,2025-05-19 11:00,S2_LE,3228.396,3,9685.188,193.7,2.00,201.97,2.09,-72.57,-0.75,9648.45,96.48
458,Exit long,2025-05-29 07:00,S2_SL,3269.554,3,9907.743,-99.08,-1.00,190.05,1.92,-99.08,-1.00,9549.37,95.49
458,Entry long,2025-05-21 13:30,S2_LE,3302.581,3,9907.743,-99.08,-1.00,190.05,1.92,-99.08,-1.00,9549.37,95.49
459,Exit long,2025-06-03 11:30,S2_LX_TP1,3362.994,3,9817.383,271.6,2.77,358.92,3.66,-13.94,-0.14,9820.97,98.21
459,Entry long,2025-05-29 14:00,S2_LE,3272.461,3,9817.383,271.6,2.77,358.92,3.66,-13.94,-0.14,9820.97,98.21
460,Exit long,2025-06-07 03:30,S2_SL,3312.81,2.9,9704.1946,-97.05,-1.00,165.78,1.71,-97.05,-1.00,9723.92,97.24
460,Entry long,2025-06-03 22:30,S2_LE,3346.274,2.9,9704.1946,-97.05,-1.00,165.78,1.71,-97.05,-1.00,9723.92,97.24
461,Exit long,2025-06-12 19:30,S2_LX_TP1,3377.278,3,9933.174,198.66,2.00,232.72,2.34,-53.58,-0.54,9922.58,99.23
461,Entry long,2025-06-07 04:30,S2_LE,3311.058,3,9933.174,198.66,2.00,232.72,2.34,-53.58,-0.54,9922.58,99.23
462,Exit long,2025-06-16 15:00,S2_SL,3412.609,2.9,9996.5349,-99.97,-1.00,12.18,0.12,-99.97,-1.00,9822.62,98.23
462,Entry long,2025-06-16 06:30,S2_LE,3447.081,2.9,9996.5349,-99.97,-1.00,12.18,0.12,-99.97,-1.00,9822.62,98.23
463,Exit long,2025-06-19 14:00,S2_SL,3353.738,2.9,9824.0864,-98.25,-1.00,36.03,0.37,-98.25,-1.00,9724.37,97.24
463,Entry long,2025-06-17 20:30,S2_LE,3387.616,2.9,9824.0864,-98.25,-1.00,36.03,0.37,-98.25,-1.00,9724.37,97.24
464,Exit long,2025-06-24 14:00,S2_SL,3322.855,2.9,9733.6209,-97.34,-1.00,107.7,1.11,-97.34,-1.00,9627.03,96.27
464,Entry long,2025-06-23 15:30,S2_LE,3356.421,2.9,9733.6209,-97.34,-1.00,107.7,1.11,-97.34,-1.00,9627.03,96.27
465,Exit long,2025-06-27 11:00,S2_SL,3300.719,2.9,9668.7769,-96.69,-1.00,47.21,0.49,-96.69,-1.00,9530.34,95.30
465,Entry long,2025-06-25 15:30,S2_LE,3334.061,2.9,9668.7769,-96.69,-1.00,47.21,0.49,-96.69,-1.00,9530.34,95.30
466,Exit long,2025-06-30 06:00,S2_SL,3252.777,3,9856.905,-98.57,-1.00,7.1,0.07,-98.57,-1.00,9431.76,94.32
466,Entry long,2025-06-27 19:00,S2_LE,3285.635,3,9856.905,-98.57,-1.00,7.1,0.07,-98.57,-1.00,9431.76,94.32
467,Exit long,2025-07-07 10:30,S2_SL,3306.065,2.9,9684.4369,-96.85,-1.00,76.09,0.79,-96.85,-1.00,9334.91,93.35
467,Entry long,2025-07-01 16:00,S2_LE,3339.461,2.9,9684.4369,-96.85,-1.00,76.09,0.79,-96.85,-1.00,9334.91,93.35
468,Exit long,2025-07-08 23:00,S2_SL,3292.423,3,9977.043,-99.77,-1.00,3.81,0.04,-99.77,-1.00,9235.14,92.35
468,Entry long,2025-07-08 21:30,S2_LE,3325.681,3,9977.043,-99.77,-1.00,3.81,0.04,-99.77,-1.00,9235.14,92.35
469,Exit long,2025-07-14 15:30,S2_LX_TP1,3372.313,3,9918.573,198.37,2.00,206.31,2.08,-71.3,-0.72,9433.51,94.34
469,Entry long,2025-07-09 09:30,S2_LE,3306.191,3,9918.573,198.37,2.00,206.31,2.08,-71.3,-0.72,9433.51,94.34
470,Exit long,2025-07-17 20:30,S2_SL,3318.489,2.9,9720.8319,-97.21,-1.00,73.86,0.76,-97.21,-1.00,9336.29,93.36
470,Entry long,2025-07-14 22:30,S2_LE,3352.011,2.9,9720.8319,-97.21,-1.00,73.86,0.76,-97.21,-1.00,9336.29,93.36
471,Exit long,2025-07-25 22:30,S2_SL,3332.32,2.9,9761.3449,-97.62,-1.00,211.52,2.17,-97.62,-1.00,9238.67,92.39
471,Entry long,2025-07-21 18:00,S2_LE,3365.981,2.9,9761.3449,-97.62,-1.00,211.52,2.17,-97.62,-1.00,9238.67,92.39
472,Exit long,2025-07-31 02:30,S2_SL,3284.204,3,9952.137,-99.52,-1.00,50.22,0.50,-99.52,-1.00,9139.15,91.39
472,Entry long,2025-07-29 13:30,S2_LE,3317.379,3,9952.137,-99.52,-1.00,50.22,0.50,-99.52,-1.00,9139.15,91.39
473,Exit long,2025-08-15 00:00,S2_SL,3330.755,2.9,9756.7629,-97.57,-1.00,129.45,1.33,-97.57,-1.00,9041.58,90.42
473,Entry long,2025-08-06 20:30,S2_LE,3364.401,2.9,9756.7629,-97.57,-1.00,129.45,1.33,-97.57,-1.00,9041.58,90.42
474,Exit long,2025-08-20 07:30,S2_SL,3312.698,2.9,9703.8669,-97.04,-1.00,35.58,0.37,-97.04,-1.00,8944.53,89.45
474,Entry long,2025-08-15 16:00,S2_LE,3346.161,2.9,9703.8669,-97.04,-1.00,35.58,0.37,-97.04,-1.00,8944.53,89.45
475,Exit long,2025-08-27 06:00,S2_LX_TP1,3393.325,3,9980.373,199.6,2.00,202.59,2.03,-17.24,-0.17,9144.14,91.44
475,Entry long,2025-08-20 18:30,S2_LE,3326.791,3,9980.373,199.6,2.00,202.59,2.03,-17.24,-0.17,9144.14,91.44
476,Exit long,2025-09-02 15:30,S2_LX_TP1,3472.144,2.9,9848.2434,220.97,2.24,326.96,3.32,-33.51,-0.34,9365.11,93.65
476,Entry long,2025-08-28 04:00,S2_LE,3395.946,2.9,9848.2434,220.97,2.24,326.96,3.32,-33.51,-0.34,9365.11,93.65
477,Exit long,2025-09-08 16:30,S2_LX_TP1,3610.769,2.8,9911.9188,198.23,2.00,216.3,2.18,-82.73,-0.83,9563.34,95.63
477,Entry long,2025-09-03 17:00,S2_LE,3539.971,2.8,9911.9188,198.23,2.00,216.3,2.18,-82.73,-0.83,9563.34,95.63
478,Exit long,2025-09-16 15:30,S2_LX_TP1,3689.37,2.7,9765.9837,195.32,2.00,208.38,2.13,-12.51,-0.13,9758.66,97.59
478,Entry long,2025-09-08 19:00,S2_LE,3617.031,2.7,9765.9837,195.32,2.00,208.38,2.13,-12.51,-0.13,9758.66,97.59
479,Exit long,2025-09-18 02:30,S2_SL,3645.847,2.7,9943.2225,-99.44,-1.00,66.95,0.67,-99.44,-1.00,9659.23,96.59
479,Entry long,2025-09-18 01:30,S2_LE,3682.675,2.7,9943.2225,-99.44,-1.00,66.95,0.67,-99.44,-1.00,9659.23,96.59
480,Exit long,2025-09-22 20:00,S2_LX_TP1,3715.35,2.7,9834.7527,196.69,2.00,231.93,2.36,-28.52,-0.29,9855.92,98.56
480,Entry long,2025-09-19 02:30,S2_LE,3642.501,2.7,9834.7527,196.69,2.00,231.93,2.36,-28.52,-0.29,9855.92,98.56
481,Exit long,2025-09-29 20:00,S2_LX_TP1,3823.796,2.6,9746.9346,194.94,2.00,214.68,2.20,-81.83,-0.84,10050.85,100.51
481,Entry long,2025-09-23 08:30,S2_LE,3748.821,2.6,9746.9346,194.94,2.00,214.68,2.20,-81.83,-0.84,10050.85,100.51
482,Exit long,2025-10-06 08:00,S2_LX_TP1,3904.804,2.6,9953.4266,199.06,2.00,240.58,2.42,-91.95,-0.92,10249.92,102.50
482,Entry long,2025-09-29 23:00,S2_LE,3828.241,2.6,9953.4266,199.06,2.00,240.58,2.42,-91.95,-0.92,10249.92,102.50
483,Exit long,2025-10-08 12:30,S2_LX_TP1,4018.483,2.5,9849.2275,196.98,2.00,204.5,2.08,-33.23,-0.34,10446.9,104.47
483,Entry long,2025-10-06 18:30,S2_LE,3939.691,2.5,9849.2275,196.98,2.00,204.5,2.08,-33.23,-0.34,10446.9,104.47
484,Exit long,2025-10-13 07:30,S2_LX_TP1,4043.8,2.5,9911.2775,198.22,2.00,238.85,2.41,-6.05,-0.06,10645.12,106.45
484,Entry long,2025-10-10 15:30,S2_LE,3964.511,2.5,9911.2775,198.22,2.00,238.85,2.41,-6.05,-0.06,10645.12,106.45
485,Exit long,2025-10-14 08:00,S2_LX_TP1,4121.147,2.4,9696.8208,193.93,2.00,220.08,2.27,-11.75,-0.12,10839.05,108.39
485,Entry long,2025-10-13 08:30,S2_LE,4040.342,2.4,9696.8208,193.93,2.00,220.08,2.27,-11.75,-0.12,10839.05,108.39
486,Exit long,2025-10-15 16:30,S2_LX_TP1,4208.782,2.4,9903.0192,198.06,2.00,220.49,2.23,-68.78,-0.69,11037.11,110.37
486,Entry long,2025-10-14 16:00,S2_LE,4126.258,2.4,9903.0192,198.06,2.00,220.49,2.23,-68.78,-0.69,11037.11,110.37
487,Exit long,2025-10-17 06:30,S2_LX_TP1,4367.949,2.3,9849.9823,196.3,1.99,225.83,2.29,-22.19,-0.23,11233.41,112.33
487,Entry long,2025-10-17 01:00,S2_LE,4282.601,2.3,9849.9823,196.3,1.99,225.83,2.29,-22.19,-0.23,11233.41,112.33
488,Exit long,2025-10-21 01:00,S2_LX_TP1,4340.859,2.3,9788.2158,195.76,2.00,229.5,2.34,-11.69,-0.12,11429.17,114.29
488,Entry long,2025-10-20 18:30,S2_LE,4255.746,2.3,9788.2158,195.76,2.00,229.5,2.34,-11.69,-0.12,11429.17,114.29
489,Exit long,2025-10-21 13:30,S2_SL,4323.577,2.2,9607.9522,-96.08,-1.00,11.22,0.12,-96.08,-1.00,11333.09,113.33
489,Entry long,2025-10-21 07:00,S2_LE,4367.251,2.2,9607.9522,-96.08,-1.00,11.22,0.12,-96.08,-1.00,11333.09,113.33
490,Exit long,2025-10-23 14:30,S2_LX_TP1,4124.48,2.4,9704.6616,194.09,2.00,226.34,2.33,-14.91,-0.15,11527.18,115.27
490,Entry long,2025-10-23 00:30,S2_LE,4043.609,2.4,9704.6616,194.09,2.00,226.34,2.33,-14.91,-0.15,11527.18,115.27
491,Exit long,2025-10-24 14:00,S2_SL,4083.196,2.4,9898.6608,-98.99,-1.00,72.84,0.74,-98.99,-1.00,11428.19,114.28
491,Entry long,2025-10-23 18:00,S2_LE,4124.442,2.4,9898.6608,-98.99,-1.00,72.84,0.74,-98.99,-1.00,11428.19,114.28
492,Exit long,2025-10-28 14:30,S2_SL,3946.882,2.5,9966.8775,-99.67,-1.00,82.42,0.83,-99.67,-1.00,11328.51,113.29
492,Entry long,2025-10-27 23:30,S2_LE,3986.751,2.5,9966.8775,-99.67,-1.00,82.42,0.83,-99.67,-1.00,11328.51,113.29
493,Exit long,2025-10-29 18:00,S2_LX_TP1,4017.193,2.5,9846.065,196.92,2.00,228.06,2.32,-59.25,-0.60,11525.43,115.25
493,Entry long,2025-10-28 22:00,S2_LE,3938.426,2.5,9846.065,196.92,2.00,228.06,2.32,-59.25,-0.60,11525.43,115.25
494,Exit long,2025-10-31 07:00,S2_LX_TP1,4024.374,2.5,9863.665,197.27,2.00,251.97,2.55,-76,-0.77,11722.7,117.23
494,Entry long,2025-10-30 04:00,S2_LE,3945.466,2.5,9863.665,197.27,2.00,251.97,2.55,-76,-0.77,11722.7,117.23
495,Exit long,2025-11-04 22:00,S2_SL,3961.9,2.4,9604.6104,-96.05,-1.00,82.37,0.86,-96.05,-1.00,11626.65,116.27
495,Entry long,2025-10-31 13:30,S2_LE,4001.921,2.4,9604.6104,-96.05,-1.00,82.37,0.86,-96.05,-1.00,11626.65,116.27
496,Exit long,2025-11-11 07:00,S2_LX_TP2,4115.027,2.5,9892.1275,395.44,4.00,399.15,4.04,-68.4,-0.69,12022.09,120.22
496,Entry long,2025-11-04 23:00,S2_LE,3956.851,2.5,9892.1275,395.44,4.00,399.15,4.04,-68.4,-0.69,12022.09,120.22
497,Exit long,2025-11-14 02:30,S2_SL,4155.643,2.3,9654.5283,-96.55,-1.00,109.48,1.13,-96.55,-1.00,11925.54,119.26
497,Entry long,2025-11-13 05:30,S2_LE,4197.621,2.3,9654.5283,-96.55,-1.00,109.48,1.13,-96.55,-1.00,11925.54,119.26
498,Exit long,2025-11-18 03:30,S2_SL,4039.979,2.4,9793.8912,-97.94,-1.00,73.11,0.75,-97.94,-1.00,11827.6,118.28
498,Entry long,2025-11-14 23:30,S2_LE,4080.788,2.4,9793.8912,-97.94,-1.00,73.11,0.75,-97.94,-1.00,11827.6,118.28
499,Exit long,2025-11-25 08:00,S2_LX_TP1,4139.43,2.4,9739.8384,194.79,2.00,207.11,2.13,-86.86,-0.89,12022.39,120.22
499,Entry long,2025-11-21 14:00,S2_LE,4058.266,2.4,9739.8384,194.79,2.00,207.11,2.13,-86.86,-0.89,12022.39,120.22
500,Exit long,2025-12-01 10:00,S2_LX_TP1,4248.167,2.4,9995.6904,199.91,2.00,220.03,2.20,-53.87,-0.54,12222.3,122.22
500,Entry long,2025-11-27 03:00,S2_LE,4164.871,2.4,9995.6904,199.91,2.00,220.03,2.20,-53.87,-0.54,12222.3,122.22
501,Exit long,2025-12-02 09:00,S2_SL,4200.461,2.3,9758.6493,-97.59,-1.00,49.84,0.51,-97.59,-1.00,12124.71,121.25
501,Entry long,2025-12-01 11:00,S2_LE,4242.891,2.3,9758.6493,-97.59,-1.00,49.84,0.51,-97.59,-1.00,12124.71,121.25
502,Exit long,2025-12-12 23:30,S2_LX_TP1,4290.079,2.3,9673.7103,193.47,2.00,339.5,3.51,-83.07,-0.86,12318.19,123.18
502,Entry long,2025-12-04 10:30,S2_LE,4205.961,2.3,9673.7103,193.47,2.00,339.5,3.51,-83.07,-0.86,12318.19,123.18
503,Exit long,2025-12-23 21:30,S2_LX_TP2,4477.944,2.3,9848.2527,451.02,4.58,495.75,5.03,-25.63,-0.26,12769.2,127.69
503,Entry long,2025-12-13 01:00,S2_LE,4281.849,2.3,9848.2527,451.02,4.58,495.75,5.03,-25.63,-0.26,12769.2,127.69
504,Exit long,2025-12-29 15:00,S2_SL,4468.548,2.2,9930.1092,-99.3,-1.00,12.39,0.12,-99.3,-1.00,12669.9,126.70
504,Entry long,2025-12-29 13:30,S2_LE,4513.686,2.2,9930.1092,-99.3,-1.00,12.39,0.12,-99.3,-1.00,12669.9,126.70
505,Exit long,2025-12-31 03:30,S2_SL,4344.382,2.2,9654.1852,-96.54,-1.00,8.54,0.09,-96.54,-1.00,12573.36,125.73
505,Entry long,2025-12-30 22:00,S2_LE,4388.266,2.2,9654.1852,-96.54,-1.00,8.54,0.09,-96.54,-1.00,12573.36,125.73
506,Exit long,2026-01-02 23:00,S2_SL,4336.026,2.2,9635.6172,-96.36,-1.00,49.56,0.51,-96.36,-1.00,12477,124.77
506,Entry long,2026-01-02 14:30,S2_LE,4379.826,2.2,9635.6172,-96.36,-1.00,49.56,0.51,-96.36,-1.00,12477,124.77
507,Exit long,2026-01-05 11:00,S2_LX_TP1,4405.048,2.3,9932.9548,198.66,2.00,236.63,2.38,-21.29,-0.21,12675.65,126.76
507,Entry long,2026-01-03 02:30,S2_LE,4318.676,2.3,9932.9548,198.66,2.00,236.63,2.38,-21.29,-0.21,12675.65,126.76
508,Exit long,2026-01-12 07:30,S2_LX_TP1,4537.447,2.2,9786.7242,195.66,2.00,197.71,2.02,-90.36,-0.92,12871.31,128.71
508,Entry long,2026-01-06 00:00,S2_LE,4448.511,2.2,9786.7242,195.66,2.00,197.71,2.02,-90.36,-0.92,12871.31,128.71
509,Exit long,2026-01-19 07:30,S2_LX_TP1,4672.839,2.1,9620.5536,192.41,2.00,230.29,2.39,-94.22,-0.98,13063.72,130.64
509,Entry long,2026-01-13 15:00,S2_LE,4581.216,2.1,9620.5536,192.41,2.00,230.29,2.39,-94.22,-0.98,13063.72,130.64
510,Exit long,2026-01-21 02:30,S2_LX_TP1,4761.247,2.1,9802.5711,196.05,2.00,206.51,2.11,-18.38,-0.19,13259.77,132.60
510,Entry long,2026-01-19 22:30,S2_LE,4667.891,2.1,9802.5711,196.05,2.00,206.51,2.11,-18.38,-0.19,13259.77,132.60
511,Exit long,2026-01-21 23:00,S2_SL,4816.013,2,9729.322,-97.3,-1.00,32.5,0.33,-97.3,-1.00,13162.47,131.62
511,Entry long,2026-01-21 20:30,S2_LE,4864.661,2,9729.322,-97.3,-1.00,32.5,0.33,-97.3,-1.00,13162.47,131.62
512,Exit long,2026-01-22 03:30,S2_SL,4777.899,2,9652.324,-96.53,-1.00,55.74,0.58,-96.53,-1.00,13065.94,130.66
512,Entry long,2026-01-22 02:00,S2_LE,4826.162,2,9652.324,-96.53,-1.00,55.74,0.58,-96.53,-1.00,13065.94,130.66
513,Exit long,2026-01-23 04:30,S2_LX_TP1,4918.666,2,9644.446,192.89,2.00,212.53,2.20,-4.07,-0.04,13258.83,132.59
513,Entry long,2026-01-22 22:00,S2_LE,4822.223,2,9644.446,192.89,2.00,212.53,2.20,-4.07,-0.04,13258.83,132.59
514,Exit long,2026-01-27 05:30,S2_SL,4992.114,1.9,9580.8279,-95.81,-1.00,130.4,1.36,-95.81,-1.00,13163.02,131.63
514,Entry long,2026-01-26 08:30,S2_LE,5042.541,1.9,9580.8279,-95.81,-1.00,130.4,1.36,-95.81,-1.00,13163.02,131.63
515,Exit long,2026-01-28 07:00,S2_LX_TP1,5165.229,1.9,9621.5069,192.43,2.00,240.25,2.50,-34.3,-0.36,13355.45,133.55
515,Entry long,2026-01-27 13:30,S2_LE,5063.951,1.9,9621.5069,192.43,2.00,240.25,2.50,-34.3,-0.36,13355.45,133.55
516,Exit long,2026-01-29 08:00,S2_LX_TP2,5469.432,1.9,9992.2349,399.69,4.00,645.39,6.46,-44.97,-0.45,13755.13,137.55
516,Entry long,2026-01-28 19:30,S2_LE,5259.071,1.9,9992.2349,399.69,4.00,645.39,6.46,-44.97,-0.45,13755.13,137.55
517,Exit long,2026-01-29 23:00,S2_SL,5442.74,1.8,9895.8942,-98.96,-1.00,175.88,1.78,-98.96,-1.00,13656.17,136.56
517,Entry long,2026-01-29 08:30,S2_LE,5497.719,1.8,9895.8942,-98.96,-1.00,175.88,1.78,-98.96,-1.00,13656.17,136.56
518,Exit long,2026-02-03 15:00,S2_LX_TP1,4879.19,2,9567.042,191.34,2.00,220.76,2.31,-64.78,-0.68,13847.51,138.48
518,Entry long,2026-02-03 11:00,S2_LE,4783.521,2,9567.042,191.34,2.00,220.76,2.31,-64.78,-0.68,13847.51,138.48
519,Exit long,2026-02-04 09:30,S2_LX_TP1,5023.127,2,9849.272,196.98,2.00,258.25,2.62,-89.73,-0.91,14044.49,140.44
519,Entry long,2026-02-03 22:30,S2_LE,4924.636,2,9849.272,196.98,2.00,258.25,2.62,-89.73,-0.91,14044.49,140.44
520,Exit long,2026-02-04 19:00,S2_SL,5033.932,1.9,9661.0839,-96.61,-1.00,13.62,0.14,-96.61,-1.00,13947.88,139.48
520,Entry long,2026-02-04 16:00,S2_LE,5084.781,1.9,9661.0839,-96.61,-1.00,13.62,0.14,-96.61,-1.00,13947.88,139.48
521,Exit long,2026-02-05 11:00,S2_SL,4811.58,2,9872.582,-249.42,-2.53,8.68,0.09,-264.14,-2.68,13698.46,136.98
521,Entry long,2026-02-05 10:30,S2_LE,4936.291,2,9872.582,-249.42,-2.53,8.68,0.09,-264.14,-2.68,13698.46,136.98
522,Exit long,2026-02-06 10:30,S2_LX_TP1,4818.194,2.1,9919.8141,198.39,2.00,205.59,2.07,-64.28,-0.65,13896.85,138.97
522,Entry long,2026-02-06 08:30,S2_LE,4723.721,2.1,9919.8141,198.39,2.00,205.59,2.07,-64.28,-0.65,13896.85,138.97
523,Exit long,2026-02-10 01:30,S2_LX_TP1,5052.243,2,9906.362,198.12,2.00,256.06,2.58,-14.28,-0.14,14094.97,140.95
523,Entry long,2026-02-07 05:00,S2_LE,4953.181,2,9906.362,198.12,2.00,256.06,2.58,-14.28,-0.14,14094.97,140.95
524,Exit long,2026-02-13 00:00,S2_SL,4976.967,1.9,9551.7579,-95.52,-1.00,174.64,1.83,-95.52,-1.00,13999.45,139.99
524,Entry long,2026-02-10 12:30,S2_LE,5027.241,1.9,9551.7579,-95.52,-1.00,174.64,1.83,-95.52,-1.00,13999.45,139.99
525,Exit long,2026-02-17 13:00,S2_SL,4909.934,2,9919.062,-99.19,-1.00,1.38,0.01,-99.19,-1.00,13900.26,139.00
525,Entry long,2026-02-17 12:30,S2_LE,4959.531,2,9919.062,-99.19,-1.00,1.38,0.01,-99.19,-1.00,13900.26,139.00
526,Exit long,2026-02-19 02:00,S2_LX_TP1,4986.484,2,9777.422,195.55,2.00,244.38,2.50,-94.68,-0.97,14095.8,140.96
526,Entry long,2026-02-17 14:00,S2_LE,4888.711,2,9777.422,195.55,2.00,244.38,2.50,-94.68,-0.97,14095.8,140.96
527,Exit long,2026-02-23 23:00,S2_LX_TP2,5180.531,2,9962.562,398.5,4.00,444.7,4.46,-42.54,-0.43,14494.3,144.94
527,Entry long,2026-02-19 07:30,S2_LE,4981.281,2,9962.562,398.5,4.00,444.7,4.46,-42.54,-0.43,14494.3,144.94
528,Exit long,2026-02-24 09:00,S2_SL,5155.801,1.9,9894.9739,-98.95,-1.00,79.78,0.81,-98.95,-1.00,14395.35,143.95
528,Entry long,2026-02-24 02:00,S2_LE,5207.881,1.9,9894.9739,-98.95,-1.00,79.78,0.81,-98.95,-1.00,14395.35,143.95
529,Exit long,2026-02-24 21:30,S2_SL,5121.715,1.9,9829.5569,-98.3,-1.00,19.76,0.20,-98.3,-1.00,14297.05,142.97
529,Entry long,2026-02-24 15:00,S2_LE,5173.451,1.9,9829.5569,-98.3,-1.00,19.76,0.20,-98.3,-1.00,14297.05,142.97
530,Exit long,2026-03-02 08:00,S2_LX_TP2,5375.53,1.9,9820.682,392.83,4.00,426.8,4.35,-74.64,-0.76,14689.88,146.90
530,Entry long,2026-02-25 19:30,S2_LE,5168.78,1.9,9820.682,392.83,4.00,426.8,4.35,-74.64,-0.76,14689.88,146.90
531,Exit long,2026-03-02 22:00,S2_SL,5309.805,1.8,9654.1938,-96.54,-1.00,100.58,1.04,-96.54,-1.00,14593.33,145.93
531,Entry long,2026-03-02 12:30,S2_LE,5363.441,1.8,9654.1938,-96.54,-1.00,100.58,1.04,-96.54,-1.00,14593.33,145.93
532,Exit long,2026-03-03 17:00,S2_SL,5256.355,1.8,9557.0118,-95.57,-1.00,126.75,1.33,-95.57,-1.00,14497.76,144.98
532,Entry long,2026-03-03 00:30,S2_LE,5309.451,1.8,9557.0118,-95.57,-1.00,126.75,1.33,-95.57,-1.00,14497.76,144.98
533,Exit long,2026-03-05 02:00,S2_SL,5119.499,1.9,9825.3047,-98.26,-1.00,47.57,0.48,-98.26,-1.00,14399.5,144.00
533,Entry long,2026-03-04 21:00,S2_LE,5171.213,1.9,9825.3047,-98.26,-1.00,47.57,0.48,-98.26,-1.00,14399.5,144.00
534,Exit long,2026-03-05 21:00,S2_SL,5104.479,1.9,9796.4779,-97.97,-1.00,29.6,0.30,-97.97,-1.00,14301.54,143.02
534,Entry long,2026-03-05 18:30,S2_LE,5156.041,1.9,9796.4779,-97.97,-1.00,29.6,0.30,-97.97,-1.00,14301.54,143.02
535,Exit long,2026-03-09 08:00,S2_SL,5035.892,1.9,9664.8459,-96.65,-1.00,211.1,2.18,-96.65,-1.00,14204.89,142.05
535,Entry long,2026-03-06 07:00,S2_LE,5086.761,1.9,9664.8459,-96.65,-1.00,211.1,2.18,-96.65,-1.00,14204.89,142.05
536,Exit long,2026-03-10 21:30,S2_LX_TP1,5201.546,1.9,9689.1564,193.78,2.00,245.47,2.53,-20.78,-0.21,14398.67,143.99
536,Entry long,2026-03-09 23:30,S2_LE,5099.556,1.9,9689.1564,193.78,2.00,245.47,2.53,-20.78,-0.21,14398.67,143.99
537,Exit long,2026-03-12 06:30,S2_SL,5146.633,1.9,9877.3799,-98.78,-1.00,46.74,0.47,-98.78,-1.00,14299.89,143.00
537,Entry long,2026-03-11 04:00,S2_LE,5198.621,1.9,9877.3799,-98.78,-1.00,46.74,0.47,-98.78,-1.00,14299.89,143.00
538,Exit long,2026-03-13 01:30,S2_SL,5105.321,1.9,9798.0929,-97.98,-1.00,66.27,0.68,-97.98,-1.00,14201.91,142.02
538,Entry long,2026-03-12 14:30,S2_LE,5156.891,1.9,9798.0929,-97.98,-1.00,66.27,0.68,-97.98,-1.00,14201.91,142.02
539,Exit long,2026-03-13 15:00,S2_SL,5072.73,1.9,9735.5449,-97.36,-1.00,8.47,0.09,-97.36,-1.00,14104.55,141.05
539,Entry long,2026-03-13 10:00,S2_LE,5123.971,1.9,9735.5449,-97.36,-1.00,8.47,0.09,-97.36,-1.00,14104.55,141.05
540,Exit long,2026-03-16 07:00,S2_SL,4990.104,1.9,9576.9709,-95.77,-1.00,44.47,0.46,-95.77,-1.00,14008.78,140.09
540,Entry long,2026-03-14 00:30,S2_LE,5040.511,1.9,9576.9709,-95.77,-1.00,44.47,0.46,-95.77,-1.00,14008.78,140.09
541,Exit long,2026-03-18 19:00,S2_SL,4947.282,2,9994.512,-99.95,-1.00,94.55,0.95,-99.95,-1.00,13908.83,139.09
541,Entry long,2026-03-16 08:00,S2_LE,4997.256,2,9994.512,-99.95,-1.00,94.55,0.95,-99.95,-1.00,13908.83,139.09
542,Exit long,2026-03-19 19:30,S2_SL,4662.129,2.1,9889.3683,-98.9,-1.00,34.81,0.35,-98.9,-1.00,13809.93,138.10
542,Entry long,2026-03-19 17:00,S2_LE,4709.223,2.1,9889.3683,-98.9,-1.00,34.81,0.35,-98.9,-1.00,13809.93,138.10
543,Exit long,2026-03-23 15:30,S2_SL,4135.775,2.3,9706.9913,-194.71,-2.01,3.95,0.04,-280.96,-2.89,13615.22,136.15
543,Entry long,2026-03-23 15:00,S2_LE,4220.431,2.3,9706.9913,-194.71,-2.01,3.95,0.04,-280.96,-2.89,13615.22,136.15
544,Exit long,2026-03-25 20:30,S2_SL,4526.052,2.1,9600.7191,-96.01,-1.00,29.27,0.30,-96.01,-1.00,13519.21,135.19
544,Entry long,2026-03-25 13:00,S2_LE,4571.771,2.1,9600.7191,-96.01,-1.00,29.27,0.30,-96.01,-1.00,13519.21,135.19
545,Exit long,2026-03-26 03:00,S2_SL,4514.984,2.1,9577.2411,-95.77,-1.00,17.57,0.18,-95.77,-1.00,13423.44,134.23
545,Entry long,2026-03-25 23:30,S2_LE,4560.591,2.1,9577.2411,-95.77,-1.00,17.57,0.18,-95.77,-1.00,13423.44,134.23
546,Exit long,2026-03-30 06:00,S2_LX_TP1,4476.989,2.2,9656.2532,193.12,2.00,365.87,3.79,-85.11,-0.88,13616.56,136.17
546,Entry long,2026-03-27 01:00,S2_LE,4389.206,2.2,9656.2532,193.12,2.00,365.87,3.79,-85.11,-0.88,13616.56,136.17
547,Exit long,2026-03-31 10:00,S2_LX_TP1,4594.712,2.2,9910.1662,198.2,2.00,252.74,2.55,-50.01,-0.50,13814.76,138.15
547,Entry long,2026-03-31 07:30,S2_LE,4504.621,2.2,9910.1662,198.2,2.00,252.74,2.55,-50.01,-0.50,13814.76,138.15
548,Exit long,2026-04-02 13:30,S2_SL,4639.917,2.1,9842.2506,-98.42,-1.00,26.41,0.27,-98.42,-1.00,13716.33,137.16
548,Entry long,2026-04-02 11:00,S2_LE,4686.786,2.1,9842.2506,-98.42,-1.00,26.41,0.27,-98.42,-1.00,13716.33,137.16
