Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
304,Entry long,2020-07-07 22:00,S1_LE,1784.951,5.6,9995.7256,49.97,0.50,64.23,0.64,-1.29,-0.01,1179.51,11.80
305,Exit long,2020-07-09 23:00,S1_SL,1801.964,5.5,9960.6155,-49.81,-0.50,26.94,0.27,-49.81,-0.50,1129.7,11.30
305,Entry long,2020-07-09 12:30,S1_LE,1811.021,5.5,9960.6155,-49.81,-0.50,26.94,0.27,-49.81,-0.50,1129.7,11.30
306,Exit long,2020-07-10 23:30,S1_SL,1795.925,5.5,9927.2305,-49.64,-0.50,31.41,0.32,-49.64,-0.50,1080.05,10.80
306,Entry long,2020-07-10 17:00,S1_LE,1804.951,5.5,9927.2305,-49.64,-0.50,31.41,0.32,-49.64,-0.50,1080.05,10.80
307,Exit long,2020-07-13 21:30,S1_LX_TP1,1810.085,5.5,9905.9455,49.52,0.50,67.97,0.69,-12.55,-0.13,1129.58,11.30
307,Entry long,2020-07-13 07:30,S1_LE,1801.081,5.5,9905.9455,49.52,0.50,67.97,0.69,-12.55,-0.13,1129.58,11.30
308,Exit long,2020-07-14 18:00,S1_SL,1792.074,5.5,9905.9455,-49.54,-0.50,4.89,0.05,-49.54,-0.50,1080.04,10.80
308,Entry long,2020-07-14 15:00,S1_LE,1801.081,5.5,9905.9455,-49.54,-0.50,4.89,0.05,-49.54,-0.50,1080.04,10.80
309,Exit long,2020-07-15 01:00,S1_LX_TP1,1808.537,5.5,9897.4755,49.48,0.50,57.09,0.58,-27.18,-0.27,1129.52,11.30
309,Entry long,2020-07-14 20:30,S1_LE,1799.541,5.5,9897.4755,49.48,0.50,57.09,0.58,-27.18,-0.27,1129.52,11.30
310,Exit long,2020-07-15 21:30,S1_SL,1802.78,5.5,9965.1255,-49.84,-0.50,17.7,0.18,-49.84,-0.50,1079.68,10.80
310,Entry long,2020-07-15 16:00,S1_LE,1811.841,5.5,9965.1255,-49.84,-0.50,17.7,0.18,-49.84,-0.50,1079.68,10.80
311,Exit long,2020-07-17 01:00,S1_SL,1799.722,5.5,9948.2185,-49.75,-0.50,25.59,0.26,-49.75,-0.50,1029.93,10.30
311,Entry long,2020-07-15 23:30,S1_LE,1808.767,5.5,9948.2185,-49.75,-0.50,25.59,0.26,-49.75,-0.50,1029.93,10.30
312,Exit long,2020-07-17 20:30,S1_LX_TP1,1807.07,5.5,9889.4455,49.44,0.50,52.52,0.53,-5.4,-0.05,1079.37,10.79
312,Entry long,2020-07-17 11:30,S1_LE,1798.081,5.5,9889.4455,49.44,0.50,52.52,0.53,-5.4,-0.05,1079.37,10.79
313,Exit long,2020-07-21 04:00,S1_LX_TP1,1818.024,5.5,9949.3955,49.74,0.50,63.47,0.64,-13.1,-0.13,1129.11,11.29
313,Entry long,2020-07-20 14:00,S1_LE,1808.981,5.5,9949.3955,49.74,0.50,63.47,0.64,-13.1,-0.13,1129.11,11.29
314,Exit long,2020-07-21 19:30,S1_LX_TP1,1827.729,5.4,9821.7198,48.02,0.49,50.67,0.52,-14.24,-0.14,1177.13,11.77
314,Entry long,2020-07-21 11:30,S1_LE,1818.837,5.4,9821.7198,48.02,0.49,50.67,0.52,-14.24,-0.14,1177.13,11.77
315,Exit long,2020-07-22 21:00,S1_SL,1849.476,5.3,9851.4863,-49.26,-0.50,23.9,0.24,-49.26,-0.50,1127.86,11.28
315,Entry long,2020-07-22 19:00,S1_LE,1858.771,5.3,9851.4863,-49.26,-0.50,23.9,0.24,-49.26,-0.50,1127.86,11.28
316,Exit long,2020-07-28 09:30,S1_LX_TP2,1973.713,5.1,9892.8219,173.11,1.75,211.3,2.14,-7.49,-0.08,1300.98,13.01
316,Entry long,2020-07-28 04:30,S1_LE,1939.769,5.1,9892.8219,173.11,1.75,211.3,2.14,-7.49,-0.08,1300.98,13.01
317,Exit long,2020-07-28 23:00,S1_LX_TP1,1948.845,5.1,9889.6701,49.44,0.50,89.3,0.90,-42.08,-0.43,1350.42,13.50
317,Entry long,2020-07-28 21:00,S1_LE,1939.151,5.1,9889.6701,49.44,0.50,89.3,0.90,-42.08,-0.43,1350.42,13.50
318,Exit long,2020-07-29 22:00,S1_SL,1947.911,5.1,9984.2751,-49.93,-0.50,21.98,0.22,-49.93,-0.50,1300.49,13.00
318,Entry long,2020-07-29 15:00,S1_LE,1957.701,5.1,9984.2751,-49.93,-0.50,21.98,0.22,-49.93,-0.50,1300.49,13.00
319,Exit long,2020-07-31 10:00,S1_LX_TP1,1963.77,5.1,9965.4051,49.82,0.50,65.99,0.66,-13.27,-0.13,1350.31,13.50
319,Entry long,2020-07-31 02:00,S1_LE,1954.001,5.1,9965.4051,49.82,0.50,65.99,0.66,-13.27,-0.13,1350.31,13.50
320,Exit long,2020-08-04 22:30,S1_LX_TP1,1982.01,5,9860.755,49.3,0.50,65.55,0.66,-31.75,-0.32,1399.6,14.00
320,Entry long,2020-08-03 23:30,S1_LE,1972.151,5,9860.755,49.3,0.50,65.55,0.66,-31.75,-0.32,1399.6,14.00
321,Exit long,2020-08-10 22:00,S1_LX_TP1,2043.416,4.9,9962.9299,49.81,0.50,81.58,0.82,-31.61,-0.32,1449.41,14.49
321,Entry long,2020-08-10 08:30,S1_LE,2033.251,4.9,9962.9299,49.81,0.50,81.58,0.82,-31.61,-0.32,1449.41,14.49
322,Exit long,2020-08-12 16:30,S1_LX_TP1,1923.154,5.2,9950.6576,49.74,0.50,186.99,1.88,-8.78,-0.09,1499.16,14.99
322,Entry long,2020-08-12 15:00,S1_LE,1913.588,5.2,9950.6576,49.74,0.50,186.99,1.88,-8.78,-0.09,1499.16,14.99
323,Exit long,2020-08-13 12:00,S1_SL,1929.762,5.1,9891.2511,-49.46,-0.50,7.49,0.08,-49.46,-0.50,1449.69,14.50
323,Entry long,2020-08-13 09:30,S1_LE,1939.461,5.1,9891.2511,-49.46,-0.50,7.49,0.08,-49.46,-0.50,1449.69,14.50
324,Exit long,2020-08-13 20:00,S1_SL,1924.19,5.1,9862.6911,-49.32,-0.50,29.42,0.30,-49.32,-0.50,1400.37,14.00
324,Entry long,2020-08-13 17:00,S1_LE,1933.861,5.1,9862.6911,-49.32,-0.50,29.42,0.30,-49.32,-0.50,1400.37,14.00
325,Exit long,2020-08-14 14:30,S1_SL,1945.792,5.1,9973.4121,-49.87,-0.50,7.26,0.07,-49.87,-0.50,1350.5,13.50
325,Entry long,2020-08-14 13:30,S1_LE,1955.571,5.1,9973.4121,-49.87,-0.50,7.26,0.07,-49.87,-0.50,1350.5,13.50
326,Exit long,2020-08-14 22:00,S1_SL,1942.781,5.1,9957.9795,-49.8,-0.50,17.31,0.17,-49.8,-0.50,1300.7,13.01
326,Entry long,2020-08-14 21:30,S1_LE,1952.545,5.1,9957.9795,-49.8,-0.50,17.31,0.17,-49.8,-0.50,1300.7,13.01
327,Exit long,2020-08-17 07:30,S1_SL,1939.046,5.1,9938.8341,-49.7,-0.50,12.77,0.13,-49.7,-0.50,1251,12.51
327,Entry long,2020-08-17 06:30,S1_LE,1948.791,5.1,9938.8341,-49.7,-0.50,12.77,0.13,-49.7,-0.50,1251,12.51
328,Exit long,2020-08-17 15:30,S1_LX_TP1,1952.93,5.1,9910.3965,49.55,0.50,61.86,0.62,-5.74,-0.06,1300.55,13.01
328,Entry long,2020-08-17 13:00,S1_LE,1943.215,5.1,9910.3965,49.55,0.50,61.86,0.62,-5.74,-0.06,1300.55,13.01
329,Exit long,2020-08-19 08:30,S1_SL,1996.626,4.9,9832.6389,-49.17,-0.50,5.6,0.06,-49.17,-0.50,1251.37,12.51
329,Entry long,2020-08-19 01:00,S1_LE,2006.661,4.9,9832.6389,-49.17,-0.50,5.6,0.06,-49.17,-0.50,1251.37,12.51
330,Exit long,2020-08-19 22:00,S1_SL,1981.831,5,9958.955,-49.8,-0.50,17.92,0.18,-49.8,-0.50,1201.58,12.02
330,Entry long,2020-08-19 21:00,S1_LE,1991.791,5,9958.955,-49.8,-0.50,17.92,0.18,-49.8,-0.50,1201.58,12.02
331,Exit long,2020-08-20 13:30,S1_SL,1941.563,5.1,9951.7371,-49.77,-0.50,20.42,0.21,-49.77,-0.50,1151.81,11.52
331,Entry long,2020-08-20 11:30,S1_LE,1951.321,5.1,9951.7371,-49.77,-0.50,20.42,0.21,-49.77,-0.50,1151.81,11.52
332,Exit long,2020-08-21 15:00,S1_SL,1934.894,5.1,9917.5569,-49.6,-0.50,57.79,0.58,-49.6,-0.50,1102.21,11.02
332,Entry long,2020-08-20 23:00,S1_LE,1944.619,5.1,9917.5569,-49.6,-0.50,57.79,0.58,-49.6,-0.50,1102.21,11.02
333,Exit long,2020-08-22 00:00,S1_SL,1935.12,5.1,9918.7146,-49.6,-0.50,4.81,0.05,-49.6,-0.50,1052.61,10.53
333,Entry long,2020-08-21 23:00,S1_LE,1944.846,5.1,9918.7146,-49.6,-0.50,4.81,0.05,-49.6,-0.50,1052.61,10.53
334,Exit long,2020-08-24 22:30,S1_SL,1934.578,5.1,9915.9351,-49.59,-0.50,91.18,0.92,-49.59,-0.50,1003.02,10.03
334,Entry long,2020-08-24 15:30,S1_LE,1944.301,5.1,9915.9351,-49.59,-0.50,91.18,0.92,-49.59,-0.50,1003.02,10.03
335,Exit long,2020-08-25 17:30,S1_SL,1922.14,5.1,9852.1851,-49.27,-0.50,29.17,0.30,-49.27,-0.50,953.75,9.54
335,Entry long,2020-08-25 09:30,S1_LE,1931.801,5.1,9852.1851,-49.27,-0.50,29.17,0.30,-49.27,-0.50,953.75,9.54
336,Exit long,2020-08-26 13:30,S1_SL,1918.847,5.1,9835.3041,-49.18,-0.50,17.87,0.18,-49.18,-0.50,904.57,9.05
336,Entry long,2020-08-26 03:00,S1_LE,1928.491,5.1,9835.3041,-49.18,-0.50,17.87,0.18,-49.18,-0.50,904.57,9.05
337,Exit long,2020-08-27 02:30,S1_LX_TP1,1944.765,5.1,9868.9641,49.34,0.50,75.83,0.77,-40.75,-0.41,953.9,9.54
337,Entry long,2020-08-26 22:00,S1_LE,1935.091,5.1,9868.9641,49.34,0.50,75.83,0.77,-40.75,-0.41,953.9,9.54
338,Exit long,2020-08-27 22:00,S1_SL,1940.599,5,9851.255,-148.26,-1.50,4.82,0.05,-193.81,-1.97,805.64,8.06
338,Entry long,2020-08-27 21:30,S1_LE,1970.251,5,9851.255,-148.26,-1.50,4.82,0.05,-193.81,-1.97,805.64,8.06
339,Exit long,2020-09-01 22:00,S1_LX_TP1,1977.452,5,9838.075,49.19,0.50,125.08,1.27,-29.07,-0.30,854.83,8.55
339,Entry long,2020-08-31 21:00,S1_LE,1967.615,5,9838.075,49.19,0.50,125.08,1.27,-29.07,-0.30,854.83,8.55
340,Exit long,2020-09-02 19:00,S1_SL,1960.675,5,9852.645,-49.27,-0.50,4.76,0.05,-49.27,-0.50,805.56,8.06
340,Entry long,2020-09-02 17:30,S1_LE,1970.529,5,9852.645,-49.27,-0.50,4.76,0.05,-49.27,-0.50,805.56,8.06
341,Exit long,2020-09-03 13:30,S1_SL,1934.847,5.1,9917.3121,-49.59,-0.50,32.94,0.33,-49.59,-0.50,755.97,7.56
341,Entry long,2020-09-03 08:00,S1_LE,1944.571,5.1,9917.3121,-49.59,-0.50,32.94,0.33,-49.59,-0.50,755.97,7.56
342,Exit long,2020-09-03 23:00,S1_SL,1930.777,5.1,9896.4531,-49.49,-0.50,27.84,0.28,-49.49,-0.50,706.48,7.06
342,Entry long,2020-09-03 21:30,S1_LE,1940.481,5.1,9896.4531,-49.49,-0.50,27.84,0.28,-49.49,-0.50,706.48,7.06
343,Exit long,2020-09-04 20:30,S1_SL,1924.986,5.1,9866.7711,-49.34,-0.50,80.27,0.81,-49.34,-0.50,657.13,6.57
343,Entry long,2020-09-04 09:00,S1_LE,1934.661,5.1,9866.7711,-49.34,-0.50,80.27,0.81,-49.34,-0.50,657.13,6.57
344,Exit long,2020-09-07 17:30,S1_SL,1926.21,5.1,9873.0441,-49.37,-0.50,27.94,0.28,-49.37,-0.50,607.76,6.08
344,Entry long,2020-09-05 03:00,S1_LE,1935.891,5.1,9873.0441,-49.37,-0.50,27.94,0.28,-49.37,-0.50,607.76,6.08
345,Exit long,2020-09-08 17:30,S1_SL,1920.996,5.1,9846.3201,-49.24,-0.50,24.83,0.25,-49.24,-0.50,558.52,5.59
345,Entry long,2020-09-08 00:00,S1_LE,1930.651,5.1,9846.3201,-49.24,-0.50,24.83,0.25,-49.24,-0.50,558.52,5.59
346,Exit long,2020-09-09 01:00,S1_LX_TP1,1938.069,5.1,9834.9828,49.17,0.50,58.23,0.59,-15.95,-0.16,607.69,6.08
346,Entry long,2020-09-08 23:30,S1_LE,1928.428,5.1,9834.9828,49.17,0.50,58.23,0.59,-15.95,-0.16,607.69,6.08
347,Exit long,2020-09-09 18:30,S1_SL,1922.16,5.1,9852.2871,-49.27,-0.50,13.51,0.14,-49.27,-0.50,558.42,5.58
347,Entry long,2020-09-09 13:30,S1_LE,1931.821,5.1,9852.2871,-49.27,-0.50,13.51,0.14,-49.27,-0.50,558.42,5.58
348,Exit long,2020-09-09 21:30,S1_LX_TP1,1940.479,5.1,9847.2126,49.23,0.50,70.04,0.71,-6.25,-0.06,607.65,6.08
348,Entry long,2020-09-09 20:30,S1_LE,1930.826,5.1,9847.2126,49.23,0.50,70.04,0.71,-6.25,-0.06,607.65,6.08
349,Exit long,2020-09-10 21:30,S1_LX_TP1,1958.684,5.1,9939.5991,49.69,0.50,81.24,0.82,-21.63,-0.22,657.34,6.57
349,Entry long,2020-09-10 18:00,S1_LE,1948.941,5.1,9939.5991,49.69,0.50,81.24,0.82,-21.63,-0.22,657.34,6.57
350,Exit long,2020-09-14 21:00,S1_LX_TP1,1954.755,5.1,9919.6581,49.59,0.50,66.8,0.67,-43.51,-0.44,706.93,7.07
350,Entry long,2020-09-11 17:00,S1_LE,1945.031,5.1,9919.6581,49.59,0.50,66.8,0.67,-43.51,-0.44,706.93,7.07
351,Exit long,2020-09-15 22:00,S1_SL,1951.304,5,9805.555,-49.03,-0.50,55.25,0.56,-49.03,-0.50,657.89,6.58
351,Entry long,2020-09-15 10:00,S1_LE,1961.111,5,9805.555,-49.03,-0.50,55.25,0.56,-49.03,-0.50,657.89,6.58
352,Exit long,2020-09-16 16:30,S1_LX_TP1,1965.81,5.1,9975.7581,49.87,0.50,64.87,0.65,-1.18,-0.01,707.77,7.08
352,Entry long,2020-09-16 10:00,S1_LE,1956.031,5.1,9975.7581,49.87,0.50,64.87,0.65,-1.18,-0.01,707.77,7.08
353,Exit long,2020-09-17 21:00,S1_SL,1934.926,5.1,9917.7201,-49.6,-0.50,21.36,0.22,-49.6,-0.50,658.17,6.58
353,Entry long,2020-09-17 19:30,S1_LE,1944.651,5.1,9917.7201,-49.6,-0.50,21.36,0.22,-49.6,-0.50,658.17,6.58
354,Exit long,2020-09-19 00:30,S1_LX_TP1,1956.76,5.1,9929.8326,49.64,0.50,65.5,0.66,-29.2,-0.29,707.81,7.08
354,Entry long,2020-09-17 23:30,S1_LE,1947.026,5.1,9929.8326,49.64,0.50,65.5,0.66,-29.2,-0.29,707.81,7.08
355,Exit long,2020-09-21 16:00,S1_SL,1943.607,5.1,9962.2125,-49.82,-0.50,7.52,0.08,-49.82,-0.50,658,6.58
355,Entry long,2020-09-21 10:30,S1_LE,1953.375,5.1,9962.2125,-49.82,-0.50,7.52,0.08,-49.82,-0.50,658,6.58
356,Exit long,2020-09-22 14:30,S1_SL,1902.795,5.2,9944.2616,-49.73,-0.50,39.84,0.40,-49.73,-0.50,608.27,6.08
356,Entry long,2020-09-22 06:00,S1_LE,1912.358,5.2,9944.2616,-49.73,-0.50,39.84,0.40,-49.73,-0.50,608.27,6.08
357,Exit long,2020-09-22 22:30,S1_SL,1902.675,5.2,9943.6376,-49.73,-0.50,27.93,0.28,-49.73,-0.50,558.54,5.59
357,Entry long,2020-09-22 21:00,S1_LE,1912.238,5.2,9943.6376,-49.73,-0.50,27.93,0.28,-49.73,-0.50,558.54,5.59
358,Exit long,2020-09-23 19:30,S1_SL,1883.266,5.2,9842.2012,-49.22,-0.50,11.9,0.12,-49.22,-0.50,509.32,5.09
358,Entry long,2020-09-23 18:30,S1_LE,1892.731,5.2,9842.2012,-49.22,-0.50,11.9,0.12,-49.22,-0.50,509.32,5.09
359,Exit long,2020-09-24 10:30,S1_SL,1858.003,5.3,9896.9073,-49.49,-0.50,7.04,0.07,-49.49,-0.50,459.83,4.60
359,Entry long,2020-09-24 09:30,S1_LE,1867.341,5.3,9896.9073,-49.49,-0.50,7.04,0.07,-49.49,-0.50,459.83,4.60
360,Exit long,2020-09-24 17:30,S1_SL,1849.396,5.3,9851.0623,-49.26,-0.50,1,0.01,-49.26,-0.50,410.57,4.11
360,Entry long,2020-09-24 16:30,S1_LE,1858.691,5.3,9851.0623,-49.26,-0.50,1,0.01,-49.26,-0.50,410.57,4.11
361,Exit long,2020-09-25 02:00,S1_LX_TP1,1866.285,5.3,9842.1053,49.21,0.50,106.15,1.08,-34.46,-0.35,459.77,4.60
361,Entry long,2020-09-24 19:30,S1_LE,1857.001,5.3,9842.1053,49.21,0.50,106.15,1.08,-34.46,-0.35,459.77,4.60
362,Exit long,2020-09-28 13:30,S1_SL,1855.545,5.3,9883.8163,-49.43,-0.50,10.44,0.11,-49.43,-0.50,410.35,4.10
362,Entry long,2020-09-26 02:00,S1_LE,1864.871,5.3,9883.8163,-49.43,-0.50,10.44,0.11,-49.43,-0.50,410.35,4.10
363,Exit long,2020-09-29 01:00,S1_LX_TP1,1874.429,5.3,9885.0883,49.39,0.50,63.17,0.64,-17.55,-0.18,459.73,4.60
363,Entry long,2020-09-28 20:00,S1_LE,1865.111,5.3,9885.0883,49.39,0.50,63.17,0.64,-17.55,-0.18,459.73,4.60
364,Exit long,2020-09-30 01:00,S1_LX_TP1,1894.429,5.3,9990.5265,49.95,0.50,56.37,0.56,-41.9,-0.42,509.68,5.10
364,Entry long,2020-09-29 17:30,S1_LE,1885.005,5.3,9990.5265,49.95,0.50,56.37,0.56,-41.9,-0.42,509.68,5.10
365,Exit long,2020-09-30 21:30,S1_SL,1885.887,5.2,9855.898,-49.29,-0.50,8.24,0.08,-49.29,-0.50,460.39,4.60
365,Entry long,2020-09-30 21:00,S1_LE,1895.365,5.2,9855.898,-49.29,-0.50,8.24,0.08,-49.29,-0.50,460.39,4.60
366,Exit long,2020-10-01 21:00,S1_LX_TP1,1901.681,5.2,9839.5492,49.19,0.50,88.81,0.90,-12.07,-0.12,509.59,5.10
366,Entry long,2020-10-01 11:00,S1_LE,1892.221,5.2,9839.5492,49.19,0.50,88.81,0.90,-12.07,-0.12,509.59,5.10
367,Exit long,2020-10-05 11:00,S1_SL,1895.654,5.2,9906.9412,-49.54,-0.50,61.98,0.63,-49.54,-0.50,460.04,4.60
367,Entry long,2020-10-02 14:00,S1_LE,1905.181,5.2,9906.9412,-49.54,-0.50,61.98,0.63,-49.54,-0.50,460.04,4.60
368,Exit long,2020-10-05 22:00,S1_LX_TP1,1908.759,5.2,9876.8852,48.66,0.49,58.39,0.59,-13.01,-0.13,508.71,5.09
368,Entry long,2020-10-05 17:30,S1_LE,1899.401,5.2,9876.8852,48.66,0.49,58.39,0.59,-13.01,-0.13,508.71,5.09
369,Exit long,2020-10-06 23:30,S1_SL,1902.748,5.2,9944.0172,-49.73,-0.50,45.91,0.46,-49.73,-0.50,458.98,4.59
369,Entry long,2020-10-06 18:00,S1_LE,1912.311,5.2,9944.0172,-49.73,-0.50,45.91,0.46,-49.73,-0.50,458.98,4.59
370,Exit long,2020-10-07 15:00,S1_LX_TP1,1893.631,5.3,9986.3183,49.93,0.50,54,0.54,-6.42,-0.06,508.9,5.09
370,Entry long,2020-10-07 13:30,S1_LE,1884.211,5.3,9986.3183,49.93,0.50,54,0.54,-6.42,-0.06,508.9,5.09
371,Exit long,2020-10-07 22:00,S1_SL,1879.012,5.2,9819.9712,-49.11,-0.50,17.96,0.18,-49.11,-0.50,459.8,4.60
371,Entry long,2020-10-07 20:00,S1_LE,1888.456,5.2,9819.9712,-49.11,-0.50,17.96,0.18,-49.11,-0.50,459.8,4.60
372,Exit long,2020-10-08 20:30,S1_LX_TP1,1897.731,5.2,9819.1132,49.09,0.50,60.59,0.62,-29.07,-0.30,508.88,5.09
372,Entry long,2020-10-08 10:00,S1_LE,1888.291,5.2,9819.1132,49.09,0.50,60.59,0.62,-29.07,-0.30,508.88,5.09
373,Exit long,2020-10-09 09:30,S1_LX_TP1,1902.002,5.2,9841.2132,49.2,0.50,60.05,0.61,-9.05,-0.09,558.08,5.58
373,Entry long,2020-10-09 03:00,S1_LE,1892.541,5.2,9841.2132,49.2,0.50,60.05,0.61,-9.05,-0.09,558.08,5.58
374,Exit long,2020-10-12 17:30,S1_SL,1918.29,5.1,9832.4481,-49.17,-0.50,21.41,0.22,-49.17,-0.50,508.91,5.09
374,Entry long,2020-10-12 11:30,S1_LE,1927.931,5.1,9832.4481,-49.17,-0.50,21.41,0.22,-49.17,-0.50,508.91,5.09
375,Exit long,2020-10-13 10:00,S1_SL,1914.907,5.1,9815.1081,-49.08,-0.50,6.42,0.07,-49.08,-0.50,459.83,4.60
375,Entry long,2020-10-13 00:30,S1_LE,1924.531,5.1,9815.1081,-49.08,-0.50,6.42,0.07,-49.08,-0.50,459.83,4.60
376,Exit long,2020-10-13 20:30,S1_SL,1908.837,5.2,9975.8412,-49.89,-0.50,34.78,0.35,-49.89,-0.50,409.94,4.10
376,Entry long,2020-10-13 16:00,S1_LE,1918.431,5.2,9975.8412,-49.89,-0.50,34.78,0.35,-49.89,-0.50,409.94,4.10
377,Exit long,2020-10-14 20:30,S1_LX_TP1,1904.887,5.2,9856.1372,49.28,0.50,53.4,0.54,-18.26,-0.19,459.22,4.59
377,Entry long,2020-10-14 11:00,S1_LE,1895.411,5.2,9856.1372,49.28,0.50,53.4,0.54,-18.26,-0.19,459.22,4.59
378,Exit long,2020-10-15 17:00,S1_SL,1891.564,5.2,9885.5692,-49.44,-0.50,13.51,0.14,-49.44,-0.50,409.78,4.10
378,Entry long,2020-10-15 13:00,S1_LE,1901.071,5.2,9885.5692,-49.44,-0.50,13.51,0.14,-49.44,-0.50,409.78,4.10
379,Exit long,2020-10-16 16:00,S1_LX_TP1,1909.188,5.2,9878.3932,49.38,0.50,57.09,0.58,-8.27,-0.08,459.16,4.59
379,Entry long,2020-10-15 23:00,S1_LE,1899.691,5.2,9878.3932,49.38,0.50,57.09,0.58,-8.27,-0.08,459.16,4.59
380,Exit long,2020-10-19 18:30,S1_LX_TP1,1911.57,5.2,9890.7172,49.45,0.50,61.72,0.62,-14.36,-0.15,508.61,5.09
380,Entry long,2020-10-19 11:00,S1_LE,1902.061,5.2,9890.7172,49.45,0.50,61.72,0.62,-14.36,-0.15,508.61,5.09
381,Exit long,2020-10-21 02:00,S1_LX_TP1,1911.912,5.2,9892.4852,49.46,0.50,60.89,0.62,-26.01,-0.26,558.07,5.58
381,Entry long,2020-10-20 14:30,S1_LE,1902.401,5.2,9892.4852,49.46,0.50,60.89,0.62,-26.01,-0.26,558.07,5.58
382,Exit long,2020-10-22 10:00,S1_SL,1911.613,5.2,9990.3492,-49.96,-0.50,53.03,0.53,-49.96,-0.50,508.11,5.08
382,Entry long,2020-10-21 20:30,S1_LE,1921.221,5.2,9990.3492,-49.96,-0.50,53.03,0.53,-49.96,-0.50,508.11,5.08
383,Exit long,2020-10-22 20:00,S1_SL,1909.504,5.2,9979.3252,-49.9,-0.50,3.19,0.03,-49.9,-0.50,458.2,4.58
383,Entry long,2020-10-22 16:00,S1_LE,1919.101,5.2,9979.3252,-49.9,-0.50,3.19,0.03,-49.9,-0.50,458.2,4.58
384,Exit long,2020-10-28 19:00,S1_SL,1891.698,5.2,9886.2712,-49.44,-0.50,53.16,0.54,-49.44,-0.50,408.76,4.09
384,Entry long,2020-10-26 09:30,S1_LE,1901.206,5.2,9886.2712,-49.44,-0.50,53.16,0.54,-49.44,-0.50,408.76,4.09
385,Exit long,2020-10-29 20:00,S1_SL,1870.092,5.3,9961.3023,-49.81,-0.50,29.36,0.29,-49.81,-0.50,358.95,3.59
385,Entry long,2020-10-29 08:00,S1_LE,1879.491,5.3,9961.3023,-49.81,-0.50,29.36,0.29,-49.81,-0.50,358.95,3.59
386,Exit long,2020-10-30 21:30,S1_LX_TP1,1883.882,5.3,9934.9083,49.67,0.50,81.03,0.82,-44.05,-0.44,408.61,4.09
386,Entry long,2020-10-30 10:00,S1_LE,1874.511,5.3,9934.9083,49.67,0.50,81.03,0.82,-44.05,-0.44,408.61,4.09
387,Exit long,2020-11-03 00:00,S1_LX_TP1,1890.776,5.3,9971.2663,49.85,0.50,62,0.62,-9.92,-0.10,458.46,4.58
387,Entry long,2020-11-02 10:30,S1_LE,1881.371,5.3,9971.2663,49.85,0.50,62,0.62,-9.92,-0.10,458.46,4.58
388,Exit long,2020-11-03 21:30,S1_LX_TP1,1905.047,5.2,9856.9692,49.28,0.50,56.31,0.57,-8.69,-0.09,507.73,5.08
388,Entry long,2020-11-03 17:00,S1_LE,1895.571,5.2,9856.9692,49.28,0.50,56.31,0.57,-8.69,-0.09,507.73,5.08
389,Exit long,2020-11-05 01:00,S1_SL,1892.589,5.2,9890.9252,-49.46,-0.50,52.67,0.53,-49.46,-0.50,458.27,4.58
389,Entry long,2020-11-04 20:00,S1_LE,1902.101,5.2,9890.9252,-49.46,-0.50,52.67,0.53,-49.46,-0.50,458.27,4.58
390,Exit long,2020-11-05 16:30,S1_LX_TP1,1914.171,5.2,9904.1748,49.51,0.50,65.21,0.66,-16.89,-0.17,507.79,5.08
390,Entry long,2020-11-05 05:00,S1_LE,1904.649,5.2,9904.1748,49.51,0.50,65.21,0.66,-16.89,-0.17,507.79,5.08
391,Exit long,2020-11-06 22:00,S1_LX_TP1,1957.297,5.1,9932.5611,49.65,0.50,65.12,0.66,-22.24,-0.22,557.44,5.57
391,Entry long,2020-11-06 16:00,S1_LE,1947.561,5.1,9932.5611,49.65,0.50,65.12,0.66,-22.24,-0.22,557.44,5.57
392,Exit long,2020-11-10 12:00,S1_LX_TP1,1880.254,5.3,9915.7753,49.57,0.50,58.08,0.59,-20.68,-0.21,607.01,6.07
392,Entry long,2020-11-10 08:00,S1_LE,1870.901,5.3,9915.7753,49.57,0.50,58.08,0.59,-20.68,-0.21,607.01,6.07
393,Exit long,2020-11-11 19:00,S1_SL,1869.913,5.3,9960.3483,-49.81,-0.50,27.24,0.27,-49.81,-0.50,557.2,5.57
393,Entry long,2020-11-11 09:30,S1_LE,1879.311,5.3,9960.3483,-49.81,-0.50,27.24,0.27,-49.81,-0.50,557.2,5.57
394,Exit long,2020-11-12 22:30,S1_LX_TP1,1874.693,5.3,9886.4504,49.42,0.50,76.46,0.77,-18.91,-0.19,606.62,6.07
394,Entry long,2020-11-12 07:00,S1_LE,1865.368,5.3,9886.4504,49.42,0.50,76.46,0.77,-18.91,-0.19,606.62,6.07
395,Exit long,2020-11-13 22:30,S1_LX_TP1,1890.224,5.3,9968.3513,49.84,0.50,84.74,0.85,-33.5,-0.34,656.46,6.56
395,Entry long,2020-11-13 09:30,S1_LE,1880.821,5.3,9968.3513,49.84,0.50,84.74,0.85,-33.5,-0.34,656.46,6.56
396,Exit long,2020-11-16 19:30,S1_SL,1881.122,5.2,9830.9952,-49.16,-0.50,44.06,0.45,-49.16,-0.50,607.3,6.07
396,Entry long,2020-11-16 07:30,S1_LE,1890.576,5.2,9830.9952,-49.16,-0.50,44.06,0.45,-49.16,-0.50,607.3,6.07
